Activity,Id_Leg,Checkin,Dep,Arr,Start,End,Checkout,Tempo Solo Diurno,Tempo Solo Noturno,Tempo Solo Especial Diurno,Tempo Solo Especial Noturno
AD5782,-F,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4378,-I,NaT,VCP,THE,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4379,-F,NaT,THE,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4490,-I,NaT,VCP,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4491,-M,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4408,-F,NaT,VCP,VIX,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4411,-I,NaT,VIX,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4698,-F,NaT,VCP,VIX,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4599,-I,NaT,VIX,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4330,-M,NaT,VCP,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD9251,-F,NaT,REC,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4370,-I,03/09/2020 08:16,VCP,SSA,03/09/2020 09:16,03/09/2020 11:48,03/09/2020 17:28,0 days 00:50:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4572,-M,03/09/2020 08:16,SSA,CNF,03/09/2020 12:38,03/09/2020 14:14,03/09/2020 17:28,0 days 01:05:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4573,-F,03/09/2020 08:16,CNF,SSA,03/09/2020 15:19,03/09/2020 16:58,03/09/2020 17:28,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4568,-I,04/09/2020 08:35,SSA,VCP,04/09/2020 09:38,04/09/2020 11:53,04/09/2020 17:23,0 days 01:56:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4330,-F,04/09/2020 08:35,VCP,REC,04/09/2020 13:49,04/09/2020 16:53,04/09/2020 17:23,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4526,-I,05/09/2020 12:15,REC,MCZ,05/09/2020 12:52,05/09/2020 13:33,05/09/2020 20:58,0 days 01:04:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4527,-M,05/09/2020 12:15,MCZ,REC,05/09/2020 14:37,05/09/2020 15:22,05/09/2020 20:58,0 days 02:06:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4333,-F,05/09/2020 12:15,REC,VCP,05/09/2020 17:28,05/09/2020 20:28,05/09/2020 20:58,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4698,-I,09/09/2020 07:40,VCP,VIX,09/09/2020 08:19,09/09/2020 09:41,09/09/2020 18:21,0 days 01:34:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2005,-M,09/09/2020 07:40,VIX,REC,09/09/2020 11:15,09/09/2020 13:25,09/09/2020 18:21,0 days 01:25:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2006,-F,09/09/2020 07:40,REC,VCP,09/09/2020 14:50,09/09/2020 17:51,09/09/2020 18:21,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4431,-I,NaT,BSB,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4562,-M,NaT,REC,THE,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4379,-F,NaT,THE,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4372,-I,NaT,VCP,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4373,-F,NaT,SSA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4079,-I,03/11/2020 08:05,VCP,REC,03/11/2020 08:45,03/11/2020 11:45,03/11/2020 15:06,0 days 01:16:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4562,-F,03/11/2020 08:05,REC,THE,03/11/2020 13:01,03/11/2020 14:36,03/11/2020 15:06,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4161,-I,04/11/2020 05:20,THE,REC,04/11/2020 06:02,04/11/2020 07:52,04/11/2020 12:17,0 days 01:06:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4329,-F,04/11/2020 05:20,REC,VCP,04/11/2020 08:58,04/11/2020 12:17,04/11/2020 12:17,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD9242,-I,06/11/2020 22:45,VCP,MCZ,06/11/2020 23:57,07/11/2020 02:37,07/11/2020 06:48,0 days 00:00:00,0 days 00:44:00,0 days 00:00:00,0 days 00:00:00
AD9243,-F,06/11/2020 22:45,MCZ,VCP,07/11/2020 03:21,07/11/2020 06:18,07/11/2020 06:48,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4451,-I,09/11/2020 21:31,VCP,MAO,09/11/2020 22:11,10/11/2020 00:57,10/11/2020 04:04,0 days 00:00:00,0 days 01:09:00,0 days 00:00:00,0 days 01:09:00
AD4170,-F,09/11/2020 21:31,MAO,PVH,10/11/2020 02:06,10/11/2020 03:34,10/11/2020 04:04,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4545,-I,11/11/2020 21:30,MAO,PVH,11/11/2020 22:05,11/11/2020 23:26,12/11/2020 07:10,0 days 00:00:00,0 days 00:27:00,0 days 00:00:00,0 days 00:00:00
AD4169,-M,11/11/2020 21:30,PVH,MAO,11/11/2020 23:53,12/11/2020 01:27,12/11/2020 07:10,0 days 00:00:00,0 days 00:54:00,0 days 00:00:00,0 days 00:00:00
AD4383,-F,11/11/2020 21:30,MAO,VCP,12/11/2020 02:21,12/11/2020 06:57,12/11/2020 07:10,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4940,-I,NaT,VCP,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4572,-M,NaT,SSA,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4319,-F,NaT,CNF,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4569,-I,NaT,VCP,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4472,-M,NaT,SSA,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4246,-F,NaT,CNF,FOR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4036,-I,NaT,FOR,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4817,-F,NaT,REC,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4201,-I,NaT,REC,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD9262,-F,NaT,CGH,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4605,-I,NaT,REC,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4605,-M,NaT,REC,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4317,-F,NaT,CNF,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4106,-I,NaT,VCP,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4444,-M,NaT,BEL,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4444,-F,NaT,BEL,STM,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4445,-I,NaT,STM,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4651,-F,NaT,BEL,FOR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4100,-I,NaT,FOR,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4218,-M,NaT,BEL,ATM,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4463,-M,NaT,ATM,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4101,-F,NaT,BEL,FOR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4348,-I,NaT,FOR,FOR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4348,-F,NaT,FOR,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4026,-I,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4927,-F,NaT,VCP,MAO,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD9066,-I,08/01/2021 01:20,BPS,RAO,08/01/2021 02:00,08/01/2021 03:42,08/01/2021 06:38,0 days 00:00:00,0 days 00:45:00,0 days 00:00:00,0 days 00:45:00
AD9067,-F,08/01/2021 01:20,RAO,BPS,08/01/2021 04:27,08/01/2021 06:08,08/01/2021 06:38,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4623,-I,09/01/2021 05:20,BPS,SSA,09/01/2021 05:59,09/01/2021 06:56,09/01/2021 12:40,0 days 02:42:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4568,-F,09/01/2021 05:20,SSA,VCP,09/01/2021 09:38,09/01/2021 11:56,09/01/2021 12:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4522,-M,NaT,GRU,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4853,-F,NaT,CNF,MCZ,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4854,-I,NaT,MCZ,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4855,-M,NaT,CNF,AJU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4856,-F,NaT,AJU,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4458,-I,NaT,CNF,SLZ,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4014,-M,NaT,SLZ,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4519,-F,NaT,REC,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4340,-I,NaT,VCP,CGB,NaT,01/02/2021 00:48,01/02/2021 05:25,0 days 00:00:00,0 days 01:06:00,0 days 00:00:00,0 days 00:00:00
AD4341,-F,NaT,CGB,VCP,01/02/2021 01:54,01/02/2021 04:55,01/02/2021 05:25,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4995,-I,08/02/2021 22:55,VCP,CGR,08/02/2021 23:59,09/02/2021 00:27,09/02/2021 05:22,0 days 00:00:00,0 days 01:59:00,0 days 00:00:00,0 days 00:00:00
AD4361,-F,08/02/2021 22:55,CGR,VCP,09/02/2021 02:26,09/02/2021 04:52,09/02/2021 05:22,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4628,-I,NaT,VCP,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2448,-F,NaT,REC,SJP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4569,-I,NaT,VCP,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4914,-M,NaT,SSA,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,NaT,CGH,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4914,-I,NaT,SSA,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,NaT,CGH,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4438,-I,02/03/2021 12:30,REC,NAT,02/03/2021 13:29,02/03/2021 14:23,02/03/2021 21:25,0 days 01:03:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4439,-M,02/03/2021 12:30,NAT,REC,02/03/2021 15:26,02/03/2021 16:14,02/03/2021 21:25,0 days 01:11:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4519,-F,02/03/2021 12:30,REC,GRU,02/03/2021 17:25,02/03/2021 20:55,02/03/2021 21:25,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4620,-I,03/03/2021 17:00,GRU,REC,03/03/2021 17:40,03/03/2021 20:54,03/03/2021 23:50,0 days 00:00:00,0 days 01:06:00,0 days 00:00:00,0 days 00:00:00
AD4429,-F,03/03/2021 17:00,REC,SSA,03/03/2021 22:00,03/03/2021 23:20,03/03/2021 23:50,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4564,-I,05/03/2021 11:45,REC,SSA,05/03/2021 12:40,05/03/2021 14:06,05/03/2021 21:15,0 days 00:58:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4565,-M,05/03/2021 11:45,SSA,REC,05/03/2021 15:04,05/03/2021 16:20,05/03/2021 21:15,0 days 01:17:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4333,-F,05/03/2021 11:45,REC,VCP,05/03/2021 17:37,05/03/2021 20:49,05/03/2021 21:15,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4028,-M,10/03/2021 06:30,VCP,FLN,10/03/2021 08:31,10/03/2021 09:43,10/03/2021 12:18,0 days 00:54:00,0 days 00:00:00,0 days 00:54:00,0 days 00:00:00
AD4483,-F,10/03/2021 06:30,FLN,VCP,10/03/2021 10:37,10/03/2021 11:48,10/03/2021 12:18,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,11/03/2021 19:15,CGH,SSA,11/03/2021 21:58,12/03/2021 00:10,12/03/2021 00:40,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4064,-M,NaT,VCP,CWB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4309,-F,NaT,CWB,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4153,-I,NaT,REC,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4515,-F,NaT,GRU,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4574,-I,NaT,POA,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4447,-F,NaT,CNF,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4338,-I,NaT,VCP,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4537,-F,NaT,CGB,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4528,-I,NaT,GRU,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4529,-F,NaT,CGB,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4232,-I,NaT,GRU,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4619,-F,NaT,REC,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4769,-I,NaT,GRU,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4422,-M,NaT,CGB,OPS,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4423,-F,NaT,OPS,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4337,-I,NaT,CGB,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4337,-M,NaT,CGB,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4943,-M,NaT,VCP,VIX,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4409,-F,NaT,VIX,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4250,-F,NaT,CGH,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4145,-I,NaT,REC,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4250,-F,NaT,CGH,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4995,-I,NaT,VCP,CGR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4361,-F,NaT,CGR,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4628,-I,NaT,VCP,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4108,-M,NaT,REC,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4234,-F,NaT,BEL,MCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4075,-I,NaT,MCP,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4577,-M,NaT,BEL,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4577,-F,NaT,BEL,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4888,-I,NaT,VCP,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2757,-M,NaT,CNF,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4524,-M,NaT,GRU,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4219,-F,NaT,CNF,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2400,-I,NaT,VCP,NAT,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2401,-F,NaT,NAT,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2713,-M,NaT,VCP,CGR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4361,-F,NaT,CGR,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2810,-I,NaT,VCP,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4682,-F,NaT,REC,GYN,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4554,-I,NaT,VCP,OPS,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4555,-F,NaT,OPS,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4047,-I,02/09/2021 05:28,VCP,BSB,02/09/2021 06:08,02/09/2021 07:33,02/09/2021 11:36,0 days 01:11:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4431,-F,02/09/2021 05:28,BSB,REC,02/09/2021 08:44,02/09/2021 11:06,02/09/2021 11:36,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4508,-I,03/09/2021 07:27,REC,VCP,03/09/2021 08:27,03/09/2021 11:47,03/09/2021 15:12,0 days 01:19:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4761,-F,03/09/2021 07:27,VCP,VIX,03/09/2021 13:06,03/09/2021 14:42,03/09/2021 15:12,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4080,-I,04/09/2021 04:30,VIX,VCP,04/09/2021 05:09,04/09/2021 06:53,04/09/2021 10:31,0 days 02:16:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4590,-F,04/09/2021 04:30,VCP,RAO,04/09/2021 09:09,04/09/2021 10:01,04/09/2021 10:31,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2483,-I,05/09/2021 04:20,RAO,MCZ,05/09/2021 04:55,05/09/2021 07:31,05/09/2021 11:42,0 days 01:20:00,0 days 00:00:00,0 days 01:20:00,0 days 00:00:00
AD2491,-F,05/09/2021 04:20,MCZ,CGB,05/09/2021 08:51,05/09/2021 11:12,05/09/2021 11:42,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4866,-I,10/09/2021 05:10,VCP,GYN,10/09/2021 06:05,10/09/2021 07:30,10/09/2021 13:11,0 days 01:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4867,-M,10/09/2021 05:10,GYN,VCP,10/09/2021 08:30,10/09/2021 09:59,10/09/2021 13:11,0 days 01:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4846,-F,10/09/2021 05:10,VCP,POA,10/09/2021 10:59,10/09/2021 12:41,10/09/2021 13:11,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2608,-I,11/09/2021 05:25,POA,GRU,11/09/2021 06:51,11/09/2021 08:32,11/09/2021 11:12,0 days 00:42:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4769,-F,11/09/2021 05:25,GRU,CGB,11/09/2021 09:14,11/09/2021 10:42,11/09/2021 11:12,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5041,-I,12/09/2021 11:50,CGB,VCP,12/09/2021 12:21,12/09/2021 15:23,NaT,0 days 00:58:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4776,-M,12/09/2021 11:50,VCP,CNF,12/09/2021 16:21,12/09/2021 17:27,NaT,0 days 00:33:00,0 days 01:04:00,0 days 00:00:00,0 days 00:00:00
AD4132,-M,12/09/2021 11:50,CNF,CGH,12/09/2021 19:04,12/09/2021 20:24,NaT,0 days 00:00:00,0 days 01:11:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,12/09/2021 11:50,CGH,SSA,12/09/2021 21:35,12/09/2021 23:47,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4914,-I,NaT,SSA,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,NaT,CGH,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4171,-I,NaT,VCP,XAP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4348,-M,NaT,XAP,FLN,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4349,-F,NaT,FLN,XAP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4498,-I,NaT,XAP,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4336,-F,NaT,VCP,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5041,-I,NaT,CGB,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2886,-M,NaT,VCP,VIX,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2945,-M,NaT,VIX,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4853,-F,NaT,VCP,VIX,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4080,-I,NaT,VIX,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4347,-M,NaT,VCP,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4303,-F,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4498,-I,NaT,XAP,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
